x,y
,
,
,
,
,
,
,
1260.702392578125,699.723876953125
,
,
1281.3671875,676.5933837890625
1280.3565673828125,674.0270385742188
1280.9072265625,674.1214599609375
1281.5,673.4411010742188
1281.465576171875,674.9921875
1281.9969482421875,674.4210205078125
1282.3310546875,674.9700317382812
1282.513916015625,675.5408935546875
1282.51318359375,675.9122314453125
1282.5537109375,675.5982666015625
1282.455322265625,675.9251708984375
1282.393798828125,676.0239868164062
1282.233154296875,675.8340454101562
1282.271728515625,675.7501831054688
1282.24853515625,675.7830200195312
1282.0169677734375,675.8026123046875
1281.865234375,675.797119140625
1281.7435302734375,675.7478637695312
1281.6015625,675.70556640625
1281.66748046875,675.7923583984375
1281.7264404296875,675.9033813476562
1281.744140625,676.0166015625
1281.80029296875,676.1243896484375
1240.2587890625,610.08154296875
1240.234375,610.102294921875
,
1261.237060546875,671.77978515625
1231.794189453125,662.1375732421875
1185.285400390625,662.4619140625
1185.290771484375,662.4530639648438
1127.388427734375,668.7526245117188
1066.65185546875,678.8295288085938
,
,
,
,
877.3701782226562,725.1201782226562
844.8634643554688,747.2990112304688
811.6359252929688,774.3358154296875
811.6358642578125,774.3356323242188
,
,
,
1302.2406005859375,474.2873229980469
1302.254638671875,474.40863037109375
1302.0731201171875,466.9941101074219
,
1253.955810546875,439.8478088378906
,
,
,
,
,
1258.373291015625,510.850341796875
1258.346923828125,510.86883544921875
858.21826171875,803.7965698242188
,
950.341552734375,749.6193237304688
,
,
1014.2546997070312,692.3818359375
,
,
1063.004638671875,658.9125366210938
,
,
1050.86474609375,655.7327270507812
,
1051.9366455078125,655.41357421875
1051.929443359375,655.3999633789062
1051.4912109375,654.69482421875
1051.7449951171875,654.5711669921875
1051.7470703125,654.4698486328125
1051.74267578125,654.5451049804688
1051.730712890625,654.551025390625
1051.8154296875,654.6555786132812
1051.811279296875,654.6685180664062
1054.032958984375,648.1506958007812
1060.3675537109375,630.2860107421875
1060.40087890625,630.2362670898438
1069.843017578125,605.040283203125
,
,
1118.59521484375,488.82733154296875
1118.624755859375,488.8216857910156
,
,
1119.30615234375,483.9397888183594
1118.4552001953125,482.23956298828125
1118.47509765625,482.23333740234375
1115.045166015625,483.09869384765625
1110.0606689453125,483.352294921875
,
1098.9599609375,481.7109375
1098.93017578125,481.8394775390625
1098.0963134765625,487.61553955078125
1097.720458984375,484.9519348144531
1098.3204345703125,485.7782897949219
1139.3046875,411.3895568847656
1139.1729736328125,411.7853698730469
,
,
,
1138.41015625,412.1756286621094
1138.373779296875,412.67230224609375
1138.4873046875,412.4036865234375
1106.5850830078125,444.1022033691406
1073.0784912109375,508.137451171875
,
,
,
,
,
,
,
,
1111.4019775390625,486.5836486816406
,
1072.6190185546875,244.61288452148438
,
,
,
1061.3746337890625,189.46986389160156
1059.320556640625,183.59552001953125
1059.038818359375,178.28416442871094
1059.2479248046875,175.5347900390625
1059.24951171875,175.5171661376953
1059.1036376953125,176.45082092285156
,
,
1044.6812744140625,178.34376525878906
1044.7562255859375,178.59027099609375
1044.798095703125,178.62203979492188
1044.77587890625,178.610595703125
1044.7181396484375,178.35745239257812
1044.54541015625,184.19371032714844
1044.59228515625,184.3351593017578
1045.70458984375,206.17025756835938
1049.293701171875,236.72604370117188
,
,
,
,
,
1109.5540771484375,547.6434936523438
1107.0169677734375,593.4900512695312
1093.7001953125,628.1961059570312
1093.7960205078125,628.3907470703125
1070.59228515625,665.1951904296875
1045.737548828125,689.1167602539062
1027.22802734375,709.4714965820312
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
1079.83837890625,762.0272827148438
1079.844970703125,762.049072265625
1121.457275390625,727.826416015625
1165.837158203125,686.6033935546875
1189.1756591796875,662.773193359375
1189.2099609375,662.5684814453125
,
,
,
1189.2608642578125,654.8500366210938
1189.2666015625,654.8446655273438
1188.524658203125,654.990478515625
1190.0174560546875,658.2232055664062
1189.47900390625,657.1192626953125
1189.1485595703125,655.5488891601562
1189.1322021484375,655.5997924804688
1189.37353515625,654.7767333984375
1189.507080078125,654.5211791992188
1189.6297607421875,654.487060546875
1186.840576171875,653.2955932617188
1186.8438720703125,653.2947387695312
1181.731201171875,646.52490234375
1180.9464111328125,639.4528198242188
,
,
,
,
,
,
,
,
,
1208.5838623046875,438.2740173339844
,
1254.0087890625,491.09271240234375
1254.2744140625,490.1401062011719
,
,
,
,
,
1193.322509765625,400.0509338378906
1193.3365478515625,400.6381530761719
1193.313232421875,400.69647216796875
1192.963623046875,400.7296142578125
,
,
,
,
,
,
1140.283935546875,367.32568359375
1140.935791015625,371.74822998046875
1140.696533203125,382.9637451171875
1141.607421875,387.6286926269531
1141.178466796875,391.2554626464844
1141.185302734375,391.24951171875
1142.98388671875,395.13299560546875
1144.193603515625,398.37103271484375
1145.2646484375,401.388916015625
1145.008544921875,404.1704406738281
1145.3521728515625,407.2857360839844
1145.26708984375,407.2804260253906
1145.36279296875,409.850830078125
1146.879150390625,414.01849365234375
1147.17041015625,417.56463623046875
1147.1663818359375,417.5759582519531
1146.927001953125,418.7537841796875
1147.9427490234375,419.5455322265625
1148.0830078125,421.5809326171875
1147.9990234375,419.53997802734375
1147.9912109375,419.560546875
1148.37841796875,422.5686950683594
1147.256591796875,424.7229309082031
1149.23828125,420.21148681640625
1148.93505859375,422.23956298828125
1149.6162109375,430.9184875488281
1149.614013671875,430.92608642578125
1150.392333984375,433.50799560546875
1148.5634765625,437.9154052734375
1149.91552734375,439.9598693847656
1149.9005126953125,439.96575927734375
1154.3494873046875,443.38970947265625
1154.080078125,443.4815368652344
1153.67333984375,446.1054382324219
1151.017822265625,448.3825378417969
1152.0302734375,447.45465087890625
1152.032958984375,447.4844055175781
1151.7587890625,450.859130859375
1153.5869140625,455.91339111328125
1153.568603515625,456.2168273925781
1153.572998046875,456.22247314453125
1151.484619140625,459.4805603027344
1156.1097412109375,466.6831359863281
1155.494140625,468.7562255859375
1154.974609375,469.10498046875
1154.4501953125,471.9145202636719
1154.4495849609375,471.9269104003906
1154.439453125,470.9623107910156
,
1154.993896484375,479.33001708984375
1155.688232421875,481.3202209472656
1155.688232421875,481.3241271972656
1155.9281005859375,483.7347106933594
1156.3704833984375,487.8412170410156
1156.4130859375,491.7733154296875
1156.4130859375,491.78338623046875
1155.6044921875,491.805908203125
1157.58837890625,494.9114685058594
1157.658447265625,497.23406982421875
1156.91357421875,503.0510559082031
1156.915771484375,503.0506896972656
1156.850341796875,506.52392578125
1158.997314453125,509.59368896484375
1159.096923828125,512.1494750976562
1158.8271484375,516.2836303710938
1158.8486328125,516.0807495117188
1161.168701171875,518.6378784179688
1161.4718017578125,525.8787231445312
1163.9388427734375,531.0263671875
1163.2142333984375,534.4264526367188
1163.191162109375,534.4332275390625
1163.2772216796875,538.13134765625
1164.9931640625,538.7367553710938
1164.429931640625,540.2078857421875
1164.0435791015625,550.7944946289062
1164.056884765625,550.818603515625
1165.085693359375,553.8021240234375
1166.2451171875,556.3246459960938
1166.138427734375,560.729736328125
1167.918212890625,565.4807739257812
1167.918701171875,565.4811401367188
1167.9835205078125,572.119873046875
1170.2685546875,568.5401000976562
1169.3984375,576.3309326171875
1171.545166015625,581.0134887695312
1171.546142578125,581.0178833007812
1173.107421875,584.0055541992188
1178.303955078125,586.1160888671875
1178.46484375,589.194580078125
1178.623046875,597.4867553710938
1178.62744140625,597.4685668945312
1180.3382568359375,604.5162963867188
1184.8895263671875,612.355224609375
1185.271728515625,613.8085327148438
1187.99853515625,624.3850708007812
1187.99755859375,624.3826904296875
1189.3978271484375,630.6107177734375
1193.9794921875,633.5044555664062
1194.583740234375,638.4713745117188
1198.99169921875,648.115966796875
1199.002685546875,648.0999755859375
1202.1185302734375,650.3419799804688
1203.960693359375,658.2017211914062
1206.697998046875,657.0174560546875
1208.556640625,663.5250244140625
1208.561279296875,663.5286865234375
1210.708740234375,667.3246459960938
,
,
,
,
,
,
,
1217.521484375,678.6326904296875
1217.5234375,678.63525390625
1217.419677734375,678.3720092773438
,
1217.283935546875,678.3634033203125
1217.12548828125,678.3195190429688
1217.125244140625,678.3414916992188
1217.065185546875,678.4273681640625
1216.973876953125,678.4951171875
1216.94580078125,678.5134887695312
1216.9439697265625,678.6004638671875
1216.968017578125,678.6425170898438
1216.964599609375,678.6533203125
1216.97021484375,678.5989990234375
1216.9781494140625,678.5787963867188
1216.9500732421875,678.5083618164062
1216.93701171875,678.4707641601562
1216.9835205078125,678.4120483398438
1216.947265625,678.3726806640625
1216.9559326171875,678.3369140625
1216.91748046875,678.3197021484375
1216.886962890625,678.3590698242188
1216.915771484375,678.3492431640625
1216.907470703125,678.3021240234375
1216.920166015625,678.33837890625
1216.919677734375,678.3366088867188
1216.91796875,678.34521484375
1216.9251708984375,678.3726196289062
1216.92919921875,678.3883666992188
1216.8951416015625,678.328857421875
1216.900390625,678.3316040039062
1216.91259765625,678.3421630859375
1216.916015625,678.3433227539062
1216.903076171875,678.50537109375
1216.897216796875,678.511962890625
1216.92919921875,678.4306640625
1216.9307861328125,678.4356079101562
1216.93212890625,678.4404296875
1216.930419921875,678.4389038085938
1216.939208984375,678.4497680664062
1216.930419921875,678.4472045898438
1216.919921875,678.4391479492188
1216.9208984375,678.4379272460938
1216.92626953125,678.434326171875
1216.919189453125,678.43115234375
1216.9173583984375,678.4258422851562
1216.90966796875,678.4168701171875
1216.903564453125,678.4122924804688
1216.9110107421875,678.4226684570312
1216.9017333984375,678.4011840820312
1216.9022216796875,678.3914794921875
1216.902099609375,678.39453125
1216.884521484375,678.3643798828125
1216.876708984375,678.3563842773438
1216.8636474609375,678.3548583984375
1216.85986328125,678.3510131835938
1216.853515625,678.3466186523438
1216.8525390625,678.3475952148438
1216.8525390625,678.350341796875
1216.841796875,678.3599853515625
1216.84375,678.3634643554688
1216.840087890625,678.3672485351562
1216.848388671875,678.3726196289062
1216.854248046875,678.36669921875
1216.818115234375,678.3880004882812
1216.8128662109375,678.3953857421875
1216.8060302734375,678.37060546875
1216.8017578125,678.4059448242188
1216.802978515625,678.4165649414062
1216.808837890625,678.4136962890625
1216.814697265625,678.4158325195312
1216.803466796875,678.4111328125
1216.8134765625,678.41064453125
1216.832275390625,678.4025268554688
1216.8502197265625,678.4136352539062
1216.844482421875,678.4047241210938
1216.8465576171875,678.3369750976562
1216.845947265625,678.3348388671875
1216.8544921875,678.3355102539062
1216.857666015625,678.3338623046875
1216.874755859375,678.3407592773438
1216.8740234375,678.3296508789062
1216.8707275390625,678.320068359375
1216.872314453125,678.309326171875
1216.878173828125,678.2962646484375
1216.884521484375,678.2985229492188
1216.8841552734375,678.2968139648438
1216.8839111328125,678.29345703125
1216.89892578125,678.279296875
1216.875,678.2401733398438
1216.8779296875,678.246826171875
1216.87890625,678.2474975585938
1216.849853515625,678.258544921875
1216.843017578125,678.2510986328125
1216.839599609375,678.241943359375
1216.84130859375,678.2439575195312
1216.8370361328125,678.2337646484375
1216.8145751953125,678.2195434570312
1216.7930908203125,678.2034912109375
1216.77783203125,678.1895751953125
1216.788330078125,678.21240234375
1216.783203125,678.21435546875
1216.78173828125,678.2107543945312
1216.783935546875,678.211181640625
1216.81103515625,678.2092895507812
1216.8035888671875,678.2009887695312
1216.807861328125,678.1787719726562
1216.801513671875,678.1849365234375
1216.79345703125,678.1197509765625
1216.7911376953125,678.1084594726562
1216.7935791015625,678.110107421875
1216.810791015625,678.126953125
1216.822509765625,678.1536254882812
1216.824462890625,678.158203125
1216.8114013671875,678.1494140625
1216.816162109375,678.15234375
1216.802001953125,678.1400146484375
1209.5943603515625,678.1675415039062
1209.5947265625,678.1663818359375
1209.58544921875,678.17724609375
1209.55419921875,678.1485595703125
1209.5672607421875,678.1582641601562
1209.5555419921875,678.1430053710938
1209.55517578125,678.1346435546875
1213.05078125,678.1053466796875
1228.677490234375,676.8067016601562
1228.67578125,676.81201171875
1260.34423828125,683.9215698242188
1298.711669921875,691.3556518554688
1333.156005859375,696.2882080078125
1361.7496337890625,704.23681640625
1361.75,704.2311401367188
1379.209716796875,703.543212890625
1382.578857421875,706.0803833007812
1382.5714111328125,706.0807495117188
1382.2109375,707.4935913085938
1382.2242431640625,707.5093383789062
1382.1368408203125,706.189697265625
1382.14013671875,706.1611328125
1382.5980224609375,708.7460327148438
1382.6805419921875,708.51416015625
1382.7169189453125,708.5154418945312
1382.7138671875,708.5505981445312
1383.1934814453125,707.5748291015625
1383.097412109375,707.4586181640625
1383.1434326171875,707.6155395507812
1383.161376953125,707.7705688476562
1383.0787353515625,707.7771606445312
1383.05859375,707.6576538085938
,
,
,
,
1382.581298828125,705.9115600585938
1382.52392578125,705.7376098632812
1382.51025390625,705.6778564453125
1382.533935546875,705.8109741210938
1382.448974609375,705.5687255859375
1382.484619140625,705.689208984375
1382.5020751953125,705.8075561523438
1382.518798828125,705.8152465820312
1382.562744140625,705.935546875
1382.5687255859375,706.0031127929688
1379.331787109375,703.3465576171875
1373.4774169921875,701.21875
1370.642822265625,700.0166625976562
1370.6463623046875,700.0087890625
,
,
1346.05908203125,685.685791015625
1338.893310546875,686.0079345703125
1338.903076171875,686.0007934570312
1326.496337890625,684.2233276367188
1316.725341796875,683.173095703125
1300.665771484375,677.5272827148438
1285.1053466796875,672.4713745117188
1285.114990234375,672.4773559570312
1267.557861328125,662.0516967773438
1251.091796875,654.7975463867188
1226.4287109375,643.1802978515625
1197.928466796875,627.3348999023438
1197.92578125,627.3530883789062
1162.625,595.8255615234375
1131.05419921875,572.8941650390625
1114.550537109375,557.184814453125
1108.577880859375,545.7266235351562
1103.5408935546875,527.1522827148438
1103.5189208984375,526.8916625976562
1100.106201171875,518.3095092773438
1093.4268798828125,506.052978515625
1088.6083984375,494.0408020019531
